account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,signup_cohort_m,signup_cohort_q,total_mrr,avg_mrr,max_mrr,sub_count,avg_tenure,any_upgrade,any_downgrade,pct_trial,ticket_count,avg_resolution_hrs,avg_satisfaction,escalation_count,avg_first_response_min,total_usage_events,total_usage_count,avg_duration_min,total_errors,features_used,beta_usage_pct,churn_int
A-ced9aa,Company_310,DevTools,US,2024-10-05,other,Enterprise,3,0,0,2024-10,2024Q4,6252,568.3636363636364,1194,11,29.90909090909091,0,0,0.0,7.0,28.857142857142858,3.0,0.0,102.85714285714286,55,531,50.5969696969697,39,33,0.0909090909090909,0
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,0,0,2024-04,2024Q2,11852,1975.3333333333333,2786,6,124.33333333333331,1,0,0.0,3.0,41.333333333333336,3.0,0.0,79.33333333333333,15,143,48.55444444444444,13,13,0.2,0
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,0,1,2024-10,2024Q4,24907,2264.2727272727275,7960,11,32.81818181818182,1,0,0.0,5.0,21.8,4.0,1.0,66.2,59,565,48.764406779661016,26,28,0.1016949152542373,1
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,0,0,2024-03,2024Q1,30524,2543.6666666666665,9950,12,181.16666666666663,0,0,0.1666666666666666,7.0,25.571428571428573,3.6,1.0,62.285714285714285,66,644,47.857070707070704,40,35,0.106060606060606,0
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,0,0,2023-12,2023Q4,12747,1593.375,4378,8,194.75,0,1,0.125,9.0,35.666666666666664,3.8,0.0,83.44444444444444,48,500,47.90208333333334,32,31,0.125,0
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,1,0,2023-02,2023Q1,11902,1322.4444444444443,2985,9,250.66666666666663,1,0,0.0,4.0,27.5,4.0,0.0,101.25,32,337,45.3359375,13,24,0.1875,0
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,0,0,2024-10,2024Q4,35424,3542.4,8159,10,27.5,1,0,0.4,3.0,57.0,4.0,0.0,172.33333333333334,43,439,51.70426356589147,21,26,0.1162790697674418,0
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,0,0,2024-04,2024Q2,11825,1689.2857142857142,4179,7,169.28571428571428,1,0,0.1428571428571428,7.0,26.714285714285715,4.333333333333333,0.0,96.28571428571428,45,401,45.53851851851852,26,29,0.1111111111111111,0
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,0,0,2024-08,2024Q3,10312,1718.6666666666667,3184,6,98.16666666666669,1,0,0.0,1.0,25.0,3.0,0.0,115.0,32,347,54.396875,21,20,0.15625,0
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,0,0,2023-06,2023Q2,5142,571.3333333333334,1421,9,215.22222222222223,1,0,0.1111111111111111,3.0,34.666666666666664,5.0,0.0,79.33333333333333,45,444,52.810740740740734,19,26,0.1111111111111111,0
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,0,0,2023-03,2023Q1,3222,402.75,1349,8,141.375,0,0,0.0,3.0,28.666666666666668,3.0,0.0,92.0,38,380,40.89956140350878,16,28,0.0526315789473684,0
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,0,0,2024-12,2024Q4,11003,2200.6,9950,5,4.0,0,0,0.2,5.0,34.2,3.6,0.0,113.6,25,268,43.720666666666666,16,20,0.16,0
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,0,0,2024-09,2024Q3,18147,1512.25,4975,12,41.333333333333336,1,0,0.0,1.0,68.0,5.0,0.0,117.0,65,663,48.217179487179486,38,31,0.0615384615384615,0
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,0,0,2024-02,2024Q1,13107,1191.5454545454545,3087,11,157.0909090909091,1,1,0.1818181818181818,2.0,53.0,5.0,0.0,109.5,42,420,48.58412698412698,14,25,0.119047619047619,0
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,0,1,2024-10,2024Q4,13028,2605.6,5174,5,24.2,0,0,0.0,3.0,34.333333333333336,4.0,0.0,60.0,19,189,57.02280701754386,6,15,0.0526315789473684,1
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,0,1,2024-11,2024Q4,16351,1635.1,5572,10,24.6,1,0,0.1,4.0,34.5,4.0,0.0,81.75,45,465,47.70703703703703,32,29,0.0666666666666666,1
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,0,0,2023-12,2023Q4,29320,2443.333333333333,15522,12,156.5,1,0,0.0833333333333333,2.0,44.5,5.0,0.0,139.0,54,551,52.76728395061728,26,32,0.0925925925925925,0
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,1,1,2023-11,2023Q4,18132,1394.7692307692307,5771,13,193.92307692307693,1,0,0.0769230769230769,7.0,52.57142857142857,3.6666666666666665,1.0,89.42857142857143,69,660,45.91207729468599,30,33,0.1594202898550724,1
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,0,0,2024-07,2024Q3,15181,1686.7777777777778,5572,9,62.333333333333336,1,0,0.3333333333333333,5.0,27.0,4.0,0.0,59.2,37,363,50.04864864864864,26,26,0.081081081081081,0
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,0,0,2024-11,2024Q4,15081,3770.25,8771,4,32.25,1,0,0.0,4.0,45.75,4.0,0.0,55.0,20,211,51.9575,16,17,0.15,0
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,0,0,2024-01,2024Q1,32574,2714.5,6368,12,202.58333333333331,1,1,0.1666666666666666,3.0,41.0,3.5,0.0,91.0,62,612,47.480645161290326,36,33,0.1612903225806451,0
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,0,1,2023-12,2023Q4,42999,3583.25,14925,12,220.0,1,0,0.0833333333333333,6.0,41.66666666666666,4.0,0.0,88.83333333333333,68,631,44.436764705882354,34,32,0.0735294117647058,1
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,1,0,2023-03,2023Q1,26705,3815.0,9751,7,285.85714285714283,1,1,0.2857142857142857,4.0,43.75,4.0,0.0,100.25,38,352,42.7109649122807,11,25,0.0263157894736842,0
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,0,0,2024-07,2024Q3,10945,2736.25,6567,4,99.5,0,0,0.25,2.0,57.5,,0.0,128.5,18,185,69.99537037037038,15,16,0.2222222222222222,0
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,0,0,2023-05,2023Q2,30688,3068.8,12935,10,320.7,1,0,0.2,2.0,43.5,3.0,0.0,136.5,50,488,47.834,33,27,0.14,0
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,0,0,2024-12,2024Q4,16520,1835.555555555556,4179,9,11.88888888888889,0,1,0.1111111111111111,2.0,36.5,3.0,0.0,78.0,46,481,45.80579710144927,17,24,0.0652173913043478,0
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,0,0,2024-03,2024Q1,15217,1521.7,6027,10,127.7,1,0,0.1,7.0,27.714285714285715,4.2,1.0,86.14285714285714,46,474,62.01195652173914,20,27,0.0434782608695652,0
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,0,1,2024-09,2024Q3,87957,7996.090909090909,17313,11,51.45454545454545,1,1,0.1818181818181818,4.0,18.75,4.0,1.0,97.0,60,587,46.87972222222222,45,35,0.1166666666666666,1
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,0,1,2024-06,2024Q2,28558,2379.833333333333,7761,12,96.5,1,0,0.1666666666666666,3.0,17.0,5.0,0.0,99.0,55,571,50.42121212121212,26,31,0.109090909090909,1
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,0,1,2024-01,2024Q1,4812,802.0,1813,6,140.16666666666666,1,0,0.1666666666666666,4.0,32.25,5.0,1.0,83.25,30,284,49.76777777777777,13,23,0.1,1
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,0,0,2024-01,2024Q1,7452,1064.571428571429,4577,7,141.28571428571428,1,0,0.1428571428571428,11.0,32.72727272727273,4.142857142857143,0.0,106.36363636363636,30,315,52.005,11,18,0.0333333333333333,0
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,0,0,2024-09,2024Q3,70000,6363.636363636364,13930,11,54.09090909090909,1,0,0.0909090909090909,4.0,54.75,3.75,1.0,106.25,54,566,46.12993827160494,31,28,0.0925925925925925,0
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,0,0,2024-05,2024Q2,30426,3803.25,11144,8,117.125,1,1,0.0,3.0,51.333333333333336,3.333333333333333,0.0,67.0,49,482,51.97482993197279,25,30,0.1020408163265306,0
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,1,0,2024-06,2024Q2,12390,1770.0,6965,7,127.57142857142856,1,0,0.1428571428571428,6.0,41.16666666666666,4.2,1.0,65.83333333333333,32,321,46.5578125,9,24,0.03125,0
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,1,1,2024-04,2024Q2,5375,537.5,3184,10,145.5,0,0,0.3,1.0,16.0,,0.0,1.0,48,519,55.93645833333333,31,26,0.1666666666666666,1
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,0,0,2023-08,2023Q3,18072,2259.0,4577,8,202.25,1,0,0.125,4.0,29.5,4.0,0.0,39.25,40,379,49.80083333333333,18,25,0.1,0
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,0,0,2023-02,2023Q1,22582,2052.909090909091,10149,11,350.45454545454544,0,0,0.1818181818181818,,,,,,71,679,46.07676056338028,30,32,0.0845070422535211,0
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,0,0,2023-03,2023Q1,41630,3784.5454545454554,6169,11,251.3636363636364,1,1,0.0909090909090909,4.0,30.25,4.0,0.0,119.0,61,638,51.09945355191257,27,32,0.0491803278688524,0
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,0,0,2024-10,2024Q4,17931,3586.2,8557,5,27.2,0,0,0.4,6.0,24.666666666666668,4.0,0.0,94.33333333333331,39,398,47.373931623931625,18,23,0.1282051282051282,0
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,0,1,2023-10,2023Q4,12326,1120.5454545454545,5771,11,190.27272727272728,1,0,0.0909090909090909,2.0,28.0,3.0,1.0,100.0,55,567,52.81878787878788,32,32,0.1454545454545454,1
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,0,0,2024-04,2024Q2,43633,4363.3,10547,10,129.2,0,0,0.0,5.0,24.4,3.2,0.0,55.0,50,462,43.62433333333333,43,28,0.08,0
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,0,0,2023-09,2023Q3,9036,1506.0,6368,6,137.33333333333334,0,0,0.5,4.0,44.75,3.5,1.0,116.5,31,306,56.01989247311828,18,18,0.1290322580645161,0
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,0,0,2024-09,2024Q3,28913,2409.4166666666665,5771,12,55.333333333333336,1,0,0.0,3.0,36.333333333333336,4.5,0.0,88.33333333333333,55,517,45.75666666666667,26,33,0.0909090909090909,0
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,0,0,2023-11,2023Q4,11194,2238.8,5572,5,142.0,0,0,0.2,5.0,41.2,4.0,0.0,91.8,28,265,47.87083333333334,25,20,0.1428571428571428,0
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,0,0,2024-09,2024Q3,3393,848.25,1421,4,56.0,0,0,0.25,5.0,42.6,3.0,0.0,77.2,23,226,47.08188405797101,17,15,0.1304347826086956,0
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,0,1,2024-07,2024Q3,14327,1023.3571428571428,5174,14,101.14285714285714,1,1,0.3571428571428571,5.0,39.8,4.25,1.0,91.6,68,679,47.55441176470588,46,32,0.0735294117647058,1
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,0,0,2023-05,2023Q2,23990,2180.909090909091,9751,11,269.3636363636364,1,1,0.0909090909090909,3.0,22.33333333333333,4.0,0.0,102.33333333333331,60,618,52.797222222222224,42,31,0.0333333333333333,0
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,1,1,2023-09,2023Q3,11756,1175.6,5174,10,211.7,0,1,0.0,5.0,50.4,4.2,0.0,116.2,40,400,48.86125,27,29,0.1,1
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,0,0,2024-01,2024Q1,130152,7230.666666666667,17313,18,160.66666666666666,1,0,0.2222222222222222,4.0,29.5,4.0,0.0,38.0,80,807,56.59416666666667,71,32,0.1,0
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,0,0,2024-06,2024Q2,19940,2848.5714285714284,5970,7,175.14285714285714,1,1,0.1428571428571428,5.0,34.8,4.5,1.0,112.6,42,407,49.33373015873016,24,25,0.0,0
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,1,0,2024-10,2024Q4,15557,1555.7,5970,10,40.8,1,0,0.4,6.0,49.833333333333336,4.0,0.0,118.33333333333331,50,484,43.60866666666666,22,30,0.14,0
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,0,0,2023-01,2023Q1,36162,3616.2,8358,10,295.2,1,0,0.1,9.0,44.55555555555556,4.0,0.0,82.55555555555556,49,493,54.67482993197279,28,27,0.1020408163265306,0
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,0,0,2024-11,2024Q4,36755,4083.8888888888887,18109,9,31.22222222222222,1,0,0.3333333333333333,4.0,59.5,,1.0,41.0,46,473,54.88514492753623,23,30,0.0434782608695652,0
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,0,0,2023-02,2023Q1,6268,569.8181818181819,2499,11,319.0,1,0,0.1818181818181818,6.0,36.833333333333336,3.25,0.0,86.16666666666667,55,576,50.5369696969697,37,29,0.0909090909090909,0
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,0,0,2024-04,2024Q2,27557,1450.3684210526317,5572,19,124.47368421052632,1,0,0.1052631578947368,4.0,21.0,3.5,0.0,34.0,80,793,51.170625,53,38,0.1125,0
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,0,1,2024-04,2024Q2,14322,1432.2,5970,10,105.3,1,0,0.2,,,,,,52,529,44.74647435897436,28,29,0.0769230769230769,1
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,0,1,2023-02,2023Q1,28273,3141.4444444444443,9950,9,234.77777777777777,0,0,0.1111111111111111,4.0,47.0,5.0,0.0,95.25,52,512,49.71378205128205,31,32,0.1153846153846153,1
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,0,0,2024-07,2024Q3,12765,2553.0,3381,5,99.4,1,1,0.0,7.0,30.714285714285715,3.5,0.0,105.57142857142856,19,205,50.51052631578948,11,16,0.0526315789473684,0
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,0,0,2024-01,2024Q1,94710,8610.0,20895,11,191.72727272727272,1,0,0.2727272727272727,2.0,38.5,3.5,0.0,75.0,68,685,51.990196078431374,30,32,0.0588235294117647,0
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,0,1,2023-05,2023Q2,28862,1803.875,5572,16,289.3125,1,1,0.125,3.0,40.333333333333336,4.0,0.0,67.66666666666667,91,902,48.97435897435898,43,37,0.1538461538461538,1
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,0,0,2024-03,2024Q1,26256,1641.0,6567,16,148.0,0,1,0.1875,4.0,30.75,3.0,0.0,85.75,82,796,53.611178861788616,34,36,0.0975609756097561,0
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,0,0,2024-12,2024Q4,28549,2595.3636363636365,11741,11,9.181818181818182,0,1,0.2727272727272727,5.0,23.8,3.0,0.0,90.2,52,509,53.90993589743589,24,28,0.0576923076923076,0
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,0,0,2023-03,2023Q1,8344,927.1111111111112,2450,9,271.1111111111111,1,0,0.0,2.0,51.0,3.5,0.0,83.5,41,419,50.12479674796748,31,24,0.073170731707317,0
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,0,0,2024-07,2024Q3,17263,2157.875,6965,8,80.5,1,0,0.0,7.0,33.285714285714285,4.0,0.0,74.71428571428571,24,276,68.97777777777777,15,18,0.2083333333333333,0
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,0,0,2024-11,2024Q4,22290,4458.0,7761,5,22.8,0,0,0.2,1.0,19.0,4.0,0.0,26.0,21,233,47.541269841269845,12,14,0.238095238095238,0
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,1,0,2024-03,2024Q1,11791,1071.909090909091,3184,11,161.36363636363637,1,0,0.1818181818181818,5.0,45.8,4.0,0.0,96.6,60,610,49.22555555555555,29,32,0.15,0
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,0,0,2023-02,2023Q1,28788,2617.090909090909,17711,11,304.45454545454544,0,0,0.2727272727272727,2.0,46.5,5.0,0.0,123.0,52,520,52.60288461538461,22,27,0.1923076923076923,0
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,1,0,2024-10,2024Q4,12274,1227.4,4776,10,41.4,0,0,0.1,3.0,48.333333333333336,3.5,0.0,111.66666666666669,58,577,41.62241379310345,26,33,0.1379310344827586,0
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,1,0,2024-06,2024Q2,21160,2351.1111111111118,4378,9,108.55555555555556,1,1,0.0,4.0,24.25,4.0,0.0,119.5,47,457,47.46950354609929,34,26,0.1276595744680851,0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,0,0,2024-11,2024Q4,27765,2313.75,7562,12,16.166666666666668,1,1,0.0833333333333333,3.0,39.0,3.0,0.0,128.33333333333334,59,627,53.15084745762712,29,27,0.0677966101694915,0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,0,0,2024-10,2024Q4,15470,2210.0,6766,7,36.0,1,0,0.2857142857142857,4.0,20.0,4.0,0.0,69.25,45,463,56.45740740740741,30,28,0.0666666666666666,0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,0,0,2024-09,2024Q3,4861,1215.25,3184,4,53.5,0,0,0.0,2.0,33.5,,0.0,105.0,25,244,49.92666666666667,7,20,0.08,0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,0,0,2024-03,2024Q1,39120,3912.0,8955,10,103.3,1,1,0.1,4.0,47.5,3.0,1.0,98.0,39,438,60.53376068376068,18,27,0.1025641025641025,0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,0,0,2024-02,2024Q1,43521,6217.285714285715,15721,7,199.57142857142856,1,0,0.1428571428571428,3.0,40.0,4.333333333333333,0.0,75.33333333333333,38,387,50.40043859649123,13,20,0.1052631578947368,0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,0,0,2023-01,2023Q1,19435,2776.428571428572,4577,7,379.8571428571428,1,0,0.2857142857142857,5.0,36.0,4.5,0.0,89.8,43,451,49.65852713178295,21,26,0.0465116279069767,0
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,0,0,2023-05,2023Q2,12557,1141.5454545454545,2548,11,179.8181818181818,1,1,0.0909090909090909,4.0,53.75,3.5,0.0,82.75,59,582,49.19830508474576,28,30,0.1186440677966101,0
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,1,0,2024-09,2024Q3,18860,1714.5454545454545,8159,11,40.09090909090909,0,0,0.0909090909090909,1.0,24.0,4.0,0.0,5.0,62,619,47.63682795698925,38,32,0.1451612903225806,0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,0,0,2023-05,2023Q2,21104,1507.428571428571,8557,14,219.7142857142857,1,0,0.3571428571428571,3.0,35.0,3.6666666666666665,0.0,91.33333333333331,61,628,53.68606557377049,33,30,0.1475409836065573,0
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,0,0,2024-12,2024Q4,9552,1592.0,8557,6,1.0,0,0,0.3333333333333333,3.0,47.66666666666666,4.333333333333333,0.0,75.33333333333333,26,237,46.51858974358974,24,18,0.0769230769230769,0
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,1,0,2023-12,2023Q4,30376,3797.0,11940,8,257.5,0,1,0.0,5.0,39.6,3.6666666666666665,0.0,122.0,44,448,55.26818181818182,16,26,0.1590909090909091,0
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,0,0,2023-06,2023Q2,21400,2140.0,7761,10,179.5,1,0,0.2,3.0,37.333333333333336,4.0,0.0,102.33333333333331,64,617,47.80859375,43,32,0.046875,0
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,0,0,2023-05,2023Q2,31108,2222.0,9751,14,314.35714285714283,1,0,0.0714285714285714,3.0,13.666666666666666,3.5,1.0,87.66666666666667,65,687,47.99564102564103,45,29,0.1538461538461538,0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,1,0,2023-01,2023Q1,36112,3009.333333333333,6468,12,312.8333333333333,1,0,0.0,2.0,64.0,3.0,0.0,86.0,62,640,54.02069892473119,28,30,0.0967741935483871,0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,0,0,2024-07,2024Q3,19597,1781.5454545454545,5174,11,89.36363636363636,1,0,0.1818181818181818,5.0,39.6,4.333333333333333,0.0,130.0,53,574,56.41666666666667,12,31,0.0566037735849056,0
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,0,1,2023-11,2023Q4,17315,1731.5,3980,10,246.7,1,1,0.2,2.0,33.5,4.5,1.0,80.0,56,550,46.13035714285714,34,31,0.1785714285714285,1
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,0,1,2024-02,2024Q1,29884,2298.769230769231,10945,13,116.07692307692308,0,0,0.3076923076923077,4.0,27.0,4.0,0.0,88.25,88,866,51.05965909090909,46,33,0.125,1
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,0,1,2023-11,2023Q4,14293,1588.111111111111,5572,9,149.66666666666666,0,1,0.1111111111111111,7.0,32.0,4.0,0.0,100.57142857142856,36,360,47.44583333333333,20,24,0.0555555555555555,1
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,0,0,2023-05,2023Q2,18909,1350.642857142857,5047,14,283.85714285714283,1,0,0.2142857142857142,2.0,43.5,3.0,0.0,54.0,70,743,47.31619047619048,31,32,0.1285714285714285,0
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,0,0,2024-03,2024Q1,9640,1205.0,6368,8,179.625,1,1,0.375,3.0,41.333333333333336,4.0,0.0,89.33333333333333,35,362,57.70666666666667,32,23,0.0857142857142857,0
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,0,1,2024-06,2024Q2,64653,4973.307692307692,13731,13,102.3076923076923,0,1,0.0,5.0,37.8,4.6,1.0,49.0,69,692,43.80072463768116,40,31,0.144927536231884,1
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,1,1,2024-12,2024Q4,23800,2163.6363636363635,5572,11,2.909090909090909,0,0,0.0909090909090909,8.0,29.75,3.8333333333333335,1.0,81.625,54,539,53.910493827160494,39,31,0.1481481481481481,1
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,0,0,2023-03,2023Q1,10636,966.9090909090908,1421,11,321.6363636363636,1,0,0.0,3.0,58.0,3.0,0.0,76.0,47,473,51.36631205673759,16,26,0.0638297872340425,0
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,0,0,2023-05,2023Q2,68489,4280.5625,17711,16,260.25,1,1,0.0625,4.0,40.25,3.6666666666666665,1.0,68.25,76,725,48.66315789473684,43,38,0.1184210526315789,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,0,0,2024-10,2024Q4,138060,13806.0,23283,10,44.9,1,1,0.0,4.0,39.25,4.0,0.0,76.25,49,488,49.24183673469388,33,30,0.1224489795918367,0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,0,0,2023-06,2023Q2,5384,769.1428571428571,1990,7,251.8571428571429,0,0,0.1428571428571428,5.0,30.6,3.5,0.0,98.4,34,343,51.88872549019608,18,22,0.0294117647058823,0
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,1,0,2024-07,2024Q3,16516,1501.4545454545455,4776,11,73.72727272727273,1,0,0.1818181818181818,3.0,30.33333333333333,4.0,0.0,78.0,47,490,46.83510638297872,21,26,0.0638297872340425,0
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,0,0,2023-02,2023Q1,6025,1205.0,4179,5,316.8,1,0,0.2,4.0,26.25,4.0,0.0,120.5,22,232,45.91212121212121,8,13,0.1818181818181818,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,0,0,2024-03,2024Q1,3389,376.55555555555554,1178,9,127.0,0,0,0.3333333333333333,5.0,28.8,4.0,0.0,96.4,46,461,51.549275362318845,31,27,0.0869565217391304,0
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,0,0,2024-07,2024Q3,190,95.0,190,2,84.5,0,0,0.5,6.0,23.166666666666668,4.25,1.0,112.0,10,92,54.38166666666666,0,9,0.0,0
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,0,0,2023-09,2023Q3,4544,568.0,1862,8,191.0,1,0,0.5,2.0,53.0,5.0,0.0,119.5,31,288,43.23602150537634,9,20,0.064516129032258,0
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,0,0,2023-03,2023Q1,16896,2413.714285714286,8756,7,314.7142857142857,0,0,0.1428571428571428,3.0,13.0,3.0,0.0,70.33333333333333,29,296,54.52068965517241,11,20,0.0344827586206896,0
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,0,0,2023-07,2023Q3,4910,409.1666666666667,1960,12,220.08333333333331,1,0,0.3333333333333333,3.0,30.666666666666668,4.666666666666667,0.0,115.0,45,456,53.64592592592592,24,26,0.0222222222222222,0
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,0,0,2023-11,2023Q4,52089,3255.5625,13731,16,233.25,1,0,0.125,7.0,32.857142857142854,4.333333333333333,0.0,113.42857142857144,62,601,47.71827956989247,28,32,0.064516129032258,0
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,0,0,2024-06,2024Q2,12671,666.8947368421053,2107,19,97.94736842105264,0,0,0.2105263157894736,7.0,45.0,4.4,0.0,86.14285714285714,85,885,54.18372549019608,76,37,0.0941176470588235,0
